Date,Corn_IVol,Corn_TotalVol,Soybean_IVol,Soybean_TotalVol,Wheat_IVol,Wheat_TotalVol,Cotton_IVol,Cotton_TotalVol,Coffee_IVol,Coffee_TotalVol,Oats_IVol,Oats_TotalVol,Sugar_IVol,Sugar_TotalVol,Soybean_Oil_IVol,Soybean_Oil_TotalVol,Lumber_IVol,Lumber_TotalVol
2000-03-31,0.012956325474382448,0.012994640490600482,0.010000891621349714,0.01250446053121803,0.014019490293701801,0.016248050610807373,0.014144902981722702,0.01461330782811871,0.04145069382467544,0.041767890259553055,0.014326890170192801,0.016070990921008714,0.020573721974974264,0.02143468659243973,0.011665658396735024,0.01381761586056091,0.01422766288103621,0.01454885770455298
2000-04-03,0.012963705141929661,0.013025616769841715,0.009918901836533331,0.01242752696576673,0.013999735426017573,0.01642483758356599,0.01406872576282045,0.014565938198166794,0.04142584773265957,0.041770099395684324,0.013999586770236027,0.015912699102408386,0.020573525463470656,0.02142442294386444,0.011720097927773366,0.013835207571220491,0.014231585432971438,0.014555508050468945
2000-04-04,0.01298005419093457,0.01303698606798089,0.009917941802040496,0.012505200208722327,0.013852894074725907,0.016340569365074158,0.014157318777459411,0.014694160634015213,0.04144563566242565,0.04181386495231289,0.01400507508743415,0.015925136878607336,0.020718430621431718,0.021542915872878664,0.011720190485692904,0.013860002756746728,0.01408459047980745,0.014408149872802315
2000-04-05,0.012937000063213298,0.012898649564548274,0.009937104603489722,0.012509224323589151,0.013857172906685745,0.01627603611665342,0.014216541655482286,0.01472145910888286,0.041447401716483555,0.04183281230977468,0.01400273258675164,0.01591837813845464,0.02102277787708122,0.021797699503060403,0.01171382763705352,0.013866325086642248,0.014109874506259591,0.01444213234645638
2000-04-06,0.012954291489316282,0.012895195617354034,0.009992018600261277,0.012622648943348146,0.013879910420110109,0.01608792259121306,0.014234335351678106,0.014766078511273775,0.04144680258785208,0.04184553526583704,0.013998545351114772,0.01596603794910512,0.02102094346354704,0.02179809647291933,0.011925119764986388,0.014258818923706661,0.014113042295301591,0.014444489783564829
2000-04-07,0.012956863822291873,0.012917144643220458,0.010060316270910506,0.012720624410395833,0.013889182073682298,0.016113381978247618,0.014263067165667373,0.01480042999340919,0.04141382349435293,0.0418267047975547,0.013953780232496058,0.015957159363625305,0.02087928853392288,0.02159780367054091,0.011918076495331076,0.014271969069970965,0.013877325367451655,0.014133325200639155
2000-04-10,0.012926861890733016,0.01242967901995665,0.009697391288517493,0.012773238850021988,0.013874962959314634,0.015868032467418778,0.014149912511040705,0.014576606255079777,0.04127899097801942,0.041687153161351305,0.013965857939393499,0.015868401917480436,0.020913035309222675,0.021620314122329058,0.011921880857621957,0.014198950783229145,0.013856872234943961,0.014106202660148608
2000-04-11,0.01299421903500267,0.012363182371148338,0.009640160866511843,0.012592680303839861,0.013838681902742355,0.01559832782602514,0.014253019552635885,0.014685410616757377,0.04127221994625222,0.04166797921359935,0.013994809392071478,0.015897140951332548,0.021054973754921807,0.0217168543117781,0.011914664743008058,0.014185664328388688,0.013852422246692562,0.014096924321372297
2000-04-12,0.012987922723792344,0.012399867402802902,0.009674295933495584,0.012671099670719554,0.013843081123928774,0.015611076194505002,0.014196898704233879,0.014584590664449198,0.04140627774952821,0.0417137399718615,0.013977257509244187,0.015903763425910575,0.021022311388957958,0.021676120911363256,0.011939039569897761,0.014226350911924793,0.013689354417882028,0.01384307151762522
2000-04-13,0.012961770940565583,0.012365334172455668,0.009721827918313834,0.012670749152820774,0.013778510287238676,0.01555408978612927,0.014254679392463413,0.014672013193498026,0.041294173644315244,0.041602138821823176,0.013924368501519471,0.015853867317598375,0.02122130805040909,0.021834303154680854,0.011921337282297776,0.014303973150028487,0.01375057739483276,0.013874830407624673
2000-04-14,0.012963592642108666,0.012389389407030655,0.009724675730798818,0.01270261159113262,0.013722863270961413,0.015553590297310481,0.014274531634326569,0.014689636224676983,0.041364925133661336,0.04164919845661827,0.01391372892063245,0.01580403574854781,0.02122218103001926,0.021808002514376125,0.011762178490790427,0.014179001526180414,0.01359416881856082,0.013630230196532967
2000-04-17,0.012998010278989218,0.01242343336866561,0.009720060965222675,0.012698163181010946,0.013367315442568422,0.015144583206175408,0.014225460966372401,0.014681891178476158,0.041366551545546366,0.04164919845661827,0.013876916706568758,0.015727211682393036,0.02129394981418076,0.02191728773673268,0.01171124519266152,0.014140869780344888,0.013588740735974488,0.013627820473140475
2000-04-18,0.012606388033236163,0.012178071339952527,0.00971605700681731,0.012702193192067545,0.0133419747149433,0.01514108010359797,0.013763757289279841,0.014340994142770212,0.041400731978063786,0.04168552388279953,0.013886341216124965,0.015727211682393036,0.02120042971265821,0.021795150924353607,0.01174498120190414,0.01418465362377851,0.013243512713043045,0.013367020896618792
2000-04-19,0.01260806025564762,0.012304366324544508,0.009716064235997244,0.012695414425568279,0.013289120720384982,0.015135622045086389,0.013954576476727898,0.01444419530890482,0.04089105780937015,0.04127442175435458,0.013906087923786425,0.015800574921501602,0.02144796049467103,0.021970230657032283,0.01176907506197031,0.014227687634925412,0.013092780720556611,0.013176403634123864
2000-04-20,0.012603013029404336,0.012313641051819514,0.009707482052602918,0.012668803335601105,0.01325284354077148,0.015011073461221085,0.013952555442349867,0.014435188740958792,0.04055557824676657,0.04098692654766683,0.013850957590315802,0.015799794808897975,0.021490595041838693,0.02201259847283648,0.011646282696264592,0.014206837755211782,0.013163795818200562,0.013209330721119121
2000-04-25,0.012184179975737588,0.012407119208322296,0.009297404833536676,0.012671116287144539,0.013121447430156271,0.015046669115599124,0.01370401496066661,0.014073284372816908,0.03616715583479517,0.03628400120021132,0.01376460721837579,0.015795371646034628,0.021445250299820043,0.021985920691558462,0.011299880794379574,0.01421625155805651,0.012747882671552066,0.012899082974479703
2000-04-26,0.0120465114289663,0.01244976250440507,0.009301374916386928,0.012649272520190845,0.012741709401157911,0.015007076452619277,0.01380235893702868,0.014133171677146106,0.03479649143402098,0.03494251090451143,0.013780351621255448,0.015798852321111334,0.021473672879376307,0.022017763317383872,0.01139060396334408,0.014241337845930666,0.012592892918349353,0.012784215389803132
2000-04-27,0.012047209556627388,0.012490271335164576,0.009285117371601212,0.012692252632523852,0.01237250838768094,0.01496004721821129,0.013794126544964596,0.014137487891725966,0.03479203211858571,0.03491985701988592,0.013732662028597655,0.015807092018600363,0.02135602098229844,0.02193941063529342,0.011417967396608233,0.01435869748494497,0.012541697619373623,0.012781447987972165
2000-04-28,0.011594653175340362,0.012409617348902306,0.009037279495127457,0.01269053480403208,0.012325683809862991,0.014965590796304008,0.014081220622639246,0.014407817941058026,0.032945380644687314,0.033004901479767826,0.013742854452930728,0.015828789458587605,0.021462821373863912,0.022022759601103267,0.011407734371041,0.014358236775984112,0.012480374319150294,0.01273329065089173
2000-05-01,0.011643933426594165,0.012906900711434301,0.00916282611389413,0.013582563126258305,0.012345767309508168,0.0154274058824042,0.014229804923699005,0.014743571854790864,0.03301400531398557,0.033312327322267986,0.013618656919679012,0.01571136875653447,0.0214984738935611,0.022029872475961176,0.011400179868050222,0.014622199740328006,0.012450753570164683,0.012718061945157502
2000-05-02,0.011607482317809522,0.012907985241200046,0.009164644141469598,0.013529280645091764,0.012048662142625486,0.015220245656815352,0.014339367153632581,0.01483369917200333,0.03298033643346226,0.033238715579964946,0.01362950189078997,0.01570815820693515,0.020885136140722935,0.021427651851261165,0.011401186449634743,0.014599981448046535,0.012492564810627377,0.012786688796326719
2000-05-03,0.011665643431945908,0.01293053986282681,0.009205953740737157,0.01345678921897795,0.012279951556010438,0.015351986281202127,0.014455676360316446,0.014977966008997673,0.03296117557602691,0.033194872788858076,0.013635280771798352,0.015734437588741986,0.02091507061627294,0.021437409908283973,0.011401182482010967,0.014573430880336203,0.01259752084670375,0.012879584956582249
2000-05-04,0.011668731388200449,0.01292741332549684,0.008974041879052163,0.013343079820358726,0.012429779071458978,0.015463493764668657,0.014483440865391653,0.014995904910612382,0.033016058074170226,0.03324719269057808,0.013690043080782276,0.015754605797529953,0.02094975751459247,0.02145189789809355,0.01141331590434691,0.014572165851022547,0.012605328100746487,0.012897765660273312
2000-05-05,0.011673840487047235,0.01291626226415002,0.008994643596600222,0.01332921845788243,0.012478488822467576,0.015378318100725773,0.014684069232441154,0.015215448818452477,0.03228192268092091,0.032474657897129736,0.013697212650188249,0.015683626451559952,0.020683933703757162,0.021138286794370204,0.011389882821123071,0.01468587182474282,0.012603584998218615,0.01289381033468718
2000-05-08,0.011776916820151088,0.013219990734855103,0.008925962067814245,0.013175015956462316,0.012471943833742505,0.01545075660123625,0.015030579256263261,0.01552592579993924,0.0319985173313387,0.03220264282306806,0.013647088487849247,0.01571280131079922,0.02050881573850881,0.02096580538371255,0.011423901002574469,0.014773054186860477,0.012629669134095078,0.012956545546246897
2000-05-09,0.011709253505321513,0.013204646875967719,0.00893455216772846,0.013160262319408408,0.012762218108020052,0.015595803786226646,0.015046821301566917,0.015594161923897468,0.031999091445127914,0.03220264282306806,0.013784184158538167,0.01585801313942901,0.020510972271835935,0.02098441827202878,0.011407516247778774,0.014746539119997178,0.01246156572180202,0.012724806392861686
2000-05-10,0.011771775614851869,0.01336810630073121,0.008932557790317076,0.013315713778700389,0.012745037039046262,0.01569230673194172,0.015163555628138438,0.01566197969758414,0.03196172539616325,0.032191751565934346,0.013781076375068617,0.015920693047348358,0.02049081647935139,0.020985098044568603,0.011562914911417905,0.014740631821386754,0.012422067186464991,0.012601400741008134
2000-05-11,0.011783838617399185,0.013356745332585532,0.0089743100232164,0.0132870150833925,0.014186050664171404,0.016987919957747545,0.015198574199982091,0.015671394339062606,0.03182931306645967,0.03207204803387215,0.013764262665204505,0.015917707870057654,0.020576083670046253,0.021102760098543286,0.011616718239696155,0.01475041841196171,0.0123726654524943,0.012547356197335222
2000-05-12,0.011790680179168345,0.01334555675180796,0.008902000206946845,0.013291127132984672,0.014048883255706688,0.016965153690181423,0.015190501796247712,0.015716644191797663,0.030880322015681135,0.03114263328451539,0.013756871288126969,0.015937165157256995,0.020544769322752357,0.0211091950226505,0.011548590382738508,0.014752676174112524,0.01235453177688271,0.012538244757776498
2000-05-15,0.01202542756967118,0.013675942280542563,0.008960608663290527,0.013578505332805859,0.014005080001160124,0.01702847628319588,0.015206569316732636,0.015722969084997335,0.030402696224942623,0.03066703331138383,0.013710529011514762,0.015991637741083257,0.020640062801978585,0.02122903062967058,0.01159660558858502,0.01495909406637931,0.012125901468063555,0.012370356134210354
2000-05-16,0.012027814851181725,0.013699216021051105,0.008985775778079864,0.0136004981089103,0.013902892774885127,0.01694345356259517,0.015156293871101574,0.015672813546330863,0.03040443760578711,0.030669590920764857,0.013704525187213277,0.015989533423127786,0.02071394181833223,0.021319935328731474,0.011595776958326174,0.014959725336847179,0.012112291935307877,0.012360070082862195
2000-05-17,0.011858964472678951,0.01349780002255918,0.008979367667984564,0.013573610287010051,0.014057608366481799,0.017174128302165883,0.015155914632499948,0.015698109776347842,0.030401171153834654,0.030671735819058337,0.013665874420570847,0.015982752246235576,0.020713358646112547,0.021317030639449994,0.011618089090074021,0.014960338825076849,0.012368238707470655,0.01265765379380814
2000-05-18,0.011860622138127044,0.01352616226360256,0.0090345634715009,0.013607576970595841,0.014262874426832044,0.017252042347874516,0.015158894134094198,0.015694670835879082,0.03039980658526111,0.030660307353233055,0.013659785046660213,0.015970035736482053,0.020746009813130673,0.021345424032212297,0.011633376593714526,0.014981379001770446,0.012379328085817893,0.01266033497976227
2000-05-19,0.011868261769216785,0.013553496159094455,0.009044489832530523,0.013657266912948302,0.014252536155442924,0.017248358700436308,0.015201051481598839,0.015687494027507142,0.030175923010326525,0.030426134685281908,0.0135902870983045,0.015969786002137613,0.020773428230409317,0.02138713316887746,0.011699702725438682,0.014979989925157318,0.012422961341955484,0.012692073833821201
2000-05-22,0.011838747342967753,0.01343485554475594,0.009341541724383833,0.013657991837179237,0.014147623816588177,0.017150491382352567,0.015459061388712088,0.01601448628928128,0.030339083267946165,0.030689215718915645,0.013614679984007467,0.015916083312814383,0.02087228943262583,0.02151774711933343,0.011790211913875264,0.014969168192345669,0.012436449362321649,0.012647381997018512
2000-05-23,0.011885944523033667,0.013278220262887821,0.009219454963465443,0.013373673390919629,0.01414713069855482,0.01705913036871927,0.015457975730218303,0.016021544504400402,0.030339611589594574,0.030665948530448208,0.013602815514399381,0.015920208674753234,0.02087086142820615,0.02151932365270257,0.011782810504667994,0.014860681502669377,0.012716795281531112,0.012895717592665376
2000-05-24,0.011911867455092566,0.013324329096535458,0.009224226322738777,0.013416074209892664,0.014156831435751692,0.01707504483121571,0.015508994229996579,0.016060122687399758,0.030091366522232117,0.03046152991745747,0.01360727897656304,0.015990439315533695,0.020867759824203806,0.021557355940894866,0.0117973621273255,0.0148683746637239,0.0127361350208956,0.012861219912554279
