Date,Corn_alpha,Corn_beta_SP500,Corn_beta_Oil,Corn_beta_USD,Corn_beta_Sector,Soybean_alpha,Soybean_beta_SP500,Soybean_beta_Oil,Soybean_beta_USD,Soybean_beta_Sector,Wheat_alpha,Wheat_beta_SP500,Wheat_beta_Oil,Wheat_beta_USD,Wheat_beta_Sector,Cotton_alpha,Cotton_beta_SP500,Cotton_beta_Oil,Cotton_beta_USD,Cotton_beta_Sector,Coffee_alpha,Coffee_beta_SP500,Coffee_beta_Oil,Coffee_beta_USD,Coffee_beta_Sector,Oats_alpha,Oats_beta_SP500,Oats_beta_Oil,Oats_beta_USD,Oats_beta_Sector,Sugar_alpha,Sugar_beta_SP500,Sugar_beta_Oil,Sugar_beta_USD,Sugar_beta_Sector,Soybean_Oil_alpha,Soybean_Oil_beta_SP500,Soybean_Oil_beta_Oil,Soybean_Oil_beta_USD,Soybean_Oil_beta_Sector,Lumber_alpha,Lumber_beta_SP500,Lumber_beta_Oil,Lumber_beta_USD,Lumber_beta_Sector
2006-11-08,0.0033648090591402507,-0.0006065923370842706,-0.09796049197906405,-0.00033708646026913563,1.6176135803156664,0.00037908379350764306,0.026684721927546194,0.04239221486305289,-0.5892806502896997,0.6066410206310189,0.0010643939152598103,0.2275597224076443,0.044098552447768426,0.5958550464493078,1.188066654748052,-0.00014635626002668242,0.29777521263590273,0.06617165576750397,-0.2065947414333375,0.1594798210561792,4.830750649461605e-05,-0.0299908664336615,0.10846303120693797,-0.0934925378382764,0.037542589594050935,0.0007274934629380845,-0.2026342321048105,-0.25462239663332126,0.21168931477083924,0.8929150106060458,-0.0030585459593312357,-0.021853780303538614,0.28250418805634137,-0.34657162233414945,0.1916105333717109,0.00048447123472322495,-0.252407617359216,0.180438363705019,-0.5552548858951141,0.593217454685178,-0.0020365142221944843,0.1292848634063141,-0.05671757085415291,-0.11461211414310711,0.24455794110961376
2006-11-09,0.0032757891877103215,0.019645997603434467,-0.11564565395040356,0.034721588208754366,1.633377577409707,0.0003670109006767194,0.03299500385504162,0.03633362205161378,-0.5765354981521476,0.6113530879301843,0.0006423678379916271,0.2551217291932431,0.025148390032502632,0.6260193615029288,1.2188474024979814,-0.00020386290228445328,0.29254586183994874,0.0713668301978321,-0.21977705734412087,0.16035779539471512,0.00014569833654155145,-0.038742146149108064,0.11574525312456034,-0.10666554044571239,0.028465007439632754,0.0006842628810760673,-0.18903633306370954,-0.2674252991681143,0.23868258099291406,0.9036226952328127,-0.0029019456297342578,-0.035048967454823526,0.29347248298756207,-0.3665712356058217,0.1765798062917294,0.0006403937770323236,-0.25343703189138417,0.17780306230274182,-0.5435890238519274,0.5914764876093325,-0.0018124007737714807,0.11275320415666593,-0.04372715577293841,-0.13595928725177478,0.22603843532929327
2006-11-10,0.003139711100459986,0.0161900892087968,-0.09760787890484131,0.06802365397567166,1.633661097867793,0.0003062354368730037,0.03234453457733418,0.039350580275853954,-0.5618140407470222,0.613293563772916,0.0005699407979473122,0.25913864922999114,0.01278653387504184,0.6420837972170447,1.219048444544334,-0.00030934487911426123,0.2906187970422945,0.0808124487416558,-0.19394133177006637,0.1627048036193957,0.0006230074671685727,-0.03627862599889566,0.1019469353290867,-0.2225452222232741,0.014131529140489648,0.0003822627602594601,-0.19247928757403668,-0.2521810789633553,0.31274403886722135,0.913908901993567,-0.0028004515242154105,-0.033187059274018146,0.2868839570973107,-0.3913750058457251,0.17205578396430932,0.0006984890745756571,-0.25199087731874703,0.1729592228232733,-0.5580594071122644,0.5886287552787494,-0.0017959631451897975,0.11346119342048892,-0.04611128399498505,-0.14017828119179715,0.225040969707603
2006-11-13,0.0031795025139628452,0.023711276786582858,-0.10128909035334188,0.08142518395688406,1.6237292467361553,0.0003561578005751391,0.02755557535472384,0.04326608442106796,-0.5731528927837428,0.6161036634571386,0.0004765414854895787,0.24929824296911585,0.018630783081496887,0.6218289332154127,1.228186625054693,-0.0005532953146049655,0.2823591768538772,0.08483207115564008,-0.21284769754817506,0.16855594874260124,0.000558779806014636,-0.03661119986903314,0.10118057284744532,-0.2217931334495611,0.01580310747971931,0.0008506232131194581,-0.1591083074549547,-0.2659235880215316,0.3693463863515971,0.8726076261464775,-0.002888590530992502,-0.03439224683575594,0.28641740339772415,-0.3920587735674637,0.1748829035854315,0.0009097229547793362,-0.2387828538587533,0.1682238377678199,-0.5372983522609383,0.571182689909906,-0.0017919541617860072,0.10665355863749958,-0.041370291334806665,-0.15517261679087868,0.22999140611365715
2006-11-14,0.0033172675686242697,0.03266577091725564,-0.10735626304934817,0.07627373235396913,1.648058997313272,0.000395686289375009,0.04341831988530662,0.0390983944662525,-0.5724132902319885,0.6259452219400178,0.0004738807358878725,0.25638480770929556,0.017346745793122748,0.6240686293805953,1.230034790184582,-0.0005258566455633892,0.3018097844794373,0.08050223594164624,-0.21009898000776953,0.17672035189411767,0.0004710098806736309,-0.03839194167075914,0.10475903710733134,-0.2176161920561876,5.26940269807933e-05,0.000704072446989846,-0.16370462325113444,-0.25944816891100264,0.37566386943460767,0.8446912666441764,-0.002940472548436486,-0.04220983637818679,0.28986231686222175,-0.3911760846481214,0.16220743831673998,0.0007246334881526636,-0.155442922535683,0.15784966683711132,-0.5027375884938118,0.5687521303797556,-0.0017205967875394525,0.09247378922373319,-0.041261867320781506,-0.16297979371942575,0.23830980024099221
2006-11-15,0.0031033777650917548,0.08374610729370542,-0.09373044211435567,0.13187388261961158,1.631478308528662,0.00037400721136925666,0.0014054256050355929,0.02282536565337977,-0.6292224617576653,0.6375339841628017,0.00022246440451653904,0.2834683428342634,0.020758685012387004,0.6394992891459702,1.2145227816167623,-0.0005385323415664342,0.35354206871612026,0.0995605453955799,-0.1431762905601469,0.16244415823202532,0.0006358934036601665,-0.0994901375030433,0.08658181930640395,-0.2822511001509173,0.023108602920303555,0.0005552476765417387,-0.13765113104707485,-0.25379400815049485,0.39911147542395425,0.8343576286461596,-0.0029005542708968744,0.006265711959334267,0.3086114751808756,-0.3276884471506093,0.1472448894895246,0.0007336599642011892,-0.19598915688667995,0.1431496992175434,-0.5541253494339586,0.5813119547916249,-0.0013522808121095404,0.09364605469292095,-0.0304228676043322,-0.1406524065168328,0.23954240263605492
2006-11-16,0.002757038448917388,0.03505537352249644,-0.05239306031457415,0.038702021242134794,1.7104827477016318,0.00042221734386552754,0.005782034333309566,0.014956103195731534,-0.6226860264408148,0.6339015565556169,0.00011484532255400524,0.2757888369260019,0.04059812357550219,0.6428266779826256,1.2230389607349912,-0.000575280916501392,0.35202976121801405,0.1075604000392737,-0.1322400021991721,0.16508922484775287,0.0008639553541755315,-0.07906531075898181,0.04873866065090714,-0.2605915170069135,0.0051275706372560775,0.0003027708239608031,-0.1549352778552278,-0.2056402722247719,0.4218443880258156,0.8547334438159295,-0.00258035155185326,0.03986452983282185,0.26079737662067237,-0.16694053821962118,0.15288684824700444,0.0008913462727188354,-0.18138881277120086,0.11735496185452539,-0.5314814919057197,0.5696792111225595,-0.001371305303027437,0.09427590369228786,-0.02442007684009118,-0.11746064941634064,0.24233734493362832
2006-11-17,0.0027785527007206817,0.0331884095613078,-0.05220140977571816,0.03134611184463211,1.70925457951592,0.000438155884927868,0.0034714578311216093,0.015675664407606864,-0.6309241613394114,0.6318002444436089,0.00030003366480311805,0.26547370469603504,0.03846198431900626,0.5997080983396442,1.223679918930131,-0.0005818976793272924,0.35007440188645644,0.10903940142279936,-0.13789046398243554,0.1617776009967761,0.001538493964276886,-0.09586767715582477,0.03737517477587724,-0.3807968635271427,0.0012139097513797423,0.00038091935231129154,-0.15567265172652422,-0.20857839691869198,0.41471456542593577,0.8595054277658235,-0.0031406719274663566,0.06836969054627254,0.26344303860814294,-0.02696824599900661,0.1693528883195628,0.0008638531469613286,-0.18178548269928477,0.11890002919880419,-0.5315224089040439,0.5665535250417745,-0.0016722572509266075,0.10373006442164873,-0.0158934690889419,-0.07247557299317027,0.22868710504435308
2006-11-20,0.002798436629055216,0.08095834897133461,-0.04098023234314644,-0.017142278228407894,1.6841496269239924,0.000545182466750794,0.016336661924616202,0.0232846029140375,-0.639385793707935,0.6221686383008888,0.00028272719866358193,0.2704423617919109,0.03863153541889768,0.5937940714310126,1.2221933931513065,-0.0005352185508401493,0.3357565353431369,0.10845959925145143,-0.1211722293291711,0.16556039086260818,0.0007349743752205976,-0.05012402403307443,0.013274729906791183,-0.46565739333402373,-0.03920198200917649,0.0002641533942831745,-0.12117314933316145,-0.20730527111963012,0.3749395876120524,0.8503716609268951,-0.002951045228390773,0.09156572834254315,0.27635360128499453,-0.04443664842137846,0.15259129783446557,0.0007466116258776638,-0.16597646349459635,0.1165474519251471,-0.5520930751525424,0.5636765690718549,-0.001540176158913608,0.08336020409454992,-0.013720778704038513,-0.046541349606936996,0.23237414837076548
2006-11-21,0.0025300860277986136,0.09621647504316234,-0.05976552039810051,0.024022384729468004,1.7069267799157886,0.0006255321828634012,0.01054163978856223,0.028148025397945024,-0.6527332860959945,0.6161521890181834,0.0001856163844912536,0.2843058169919,0.034909371313571275,0.6254610067353882,1.2395291059562634,-0.0003329659654410354,0.3174088564484937,0.11924796483933103,-0.15942584315036637,0.1513297795402045,0.0009736470323099468,-0.0649092234512026,0.028493510903120203,-0.5023528790384165,-0.05443474035858958,0.0001246846983671567,-0.10385717273423191,-0.21336333932907808,0.4126065356759282,0.8686572669214321,-0.002782716771333601,0.0419843062565279,0.27204441742338115,-0.13687324113557567,0.11055752258832326,0.0010255144077050374,-0.17291202600835417,0.1375930195702297,-0.5791701853785132,0.5511499123409288,-0.0013169880442324788,0.060714322441480915,-0.0025472174306595766,-0.09590948643681933,0.2104094519674693
2006-11-22,0.0026278319989797875,0.11520083466984307,-0.0603451928078073,0.06748887946555959,1.6861682183843512,0.0005911474368997391,0.017548077357257334,0.033434214896185865,-0.6048307169304279,0.6077334813713929,0.0001876633246763075,0.26951118640331284,0.02872468390811359,0.5560233146849597,1.258137619359494,-0.0001896039306181014,0.3262166618980726,0.11221755333088994,-0.18327660029404197,0.14367412446013397,0.0009682241414063135,-0.07271280152787367,0.02594413805157892,-0.5356806374299404,-0.04657578921768456,0.0002576339163169499,-0.0756606528282004,-0.212268600627123,0.48219739336880313,0.8398092288170523,-0.0027365137026555335,0.042467776937458776,0.2688568683988731,-0.1565268199955366,0.1104150746097061,0.0010390050047533544,-0.16266763732613912,0.14027584057080844,-0.5383316460294139,0.5406695983273734,-0.0013402112522422098,0.06773480574068956,0.0019331572724194624,-0.05217152088917243,0.20250540449231047
2006-11-28,0.002668512650345409,0.13917212797130396,-0.056555947004245405,0.07847359565736757,1.6802693664969883,0.0006607015816505783,-0.005732357561129621,0.03348560923033387,-0.6424369358818489,0.60936286400271,-0.00015847625240750525,0.3029175136157369,0.01987096558557612,0.6727828523834687,1.2700764522843502,-0.00019509898147118112,0.3164472417406305,0.11130309538730543,-0.19157639322027756,0.1435684401594756,0.0011460966183827804,-0.08065300292672911,0.030736797565154666,-0.5842604375108604,-0.04793445193866432,0.00023238512370180094,-0.09528607517451011,-0.21458375746662606,0.46899079057008886,0.8401253883605699,-0.002641106414479374,0.04757731084199723,0.2722228415729464,-0.17391529077956058,0.10862939881633417,0.0010132628755660175,-0.1858953887662434,0.13776584583568688,-0.5554094474805176,0.5400197389615745,-0.0013698253962475425,0.07413581025766458,0.0015402091910610314,-0.039181852769692924,0.20267643759894188
2006-11-29,0.0027323873305259714,0.06609073816923086,-0.06159725706658767,0.020509592538396446,1.6860680041229192,0.0005369867263164194,-0.0033921773562256737,0.023294796940906238,-0.6521080722050862,0.6159455745548776,0.0006769630190780103,0.22432872900315456,0.07733961930230218,0.7358460397699546,1.296213205160651,-0.0007079188383017661,0.3195053681814659,0.06843922301019612,-0.227547190614827,0.17863340463291708,0.0014128425795509893,-0.05749268534454015,0.05662260667133799,-0.5388694208437942,-0.06384896894133822,2.896160461562735e-05,-0.11451777409913114,-0.2344838637955443,0.43269712520322057,0.8521986166874725,-0.0026465534393682664,0.10374882020143936,0.27927629499988665,-0.12669085686375822,0.10189045124998283,0.0008813514901944391,-0.1538464659059856,0.13102522498199434,-0.5387942348407102,0.5446149508891238,-0.001511737656033809,0.08021212615078015,-0.009593073805918215,-0.04714935938456632,0.2092390371869347
2006-11-30,0.002456379353508662,0.09720051271444158,-0.05912173678145796,0.15165490400919784,1.624651089773176,0.0004815224804219263,-0.0035660293546702707,0.024029400348977416,-0.6526632499519113,0.6156513191743784,0.0006198708076171405,0.20035367749689528,0.08401676154140555,0.5987497347212858,1.3208329253911355,-0.00035673850142378834,0.3147598918459648,0.06810389711543634,-0.28144729818299286,0.1766073012041476,0.00128174697091611,-0.060455402410718895,0.05896494968809629,-0.5547670076167892,-0.06225360612430168,0.00032835412336953225,-0.11439264918310722,-0.23816657143686903,0.4303435138106625,0.8543036906829354,-0.0024399594486689134,0.1044113402166034,0.2765895840952678,-0.12477022575836466,0.1028611800676925,0.0008729872748151921,-0.14961652535214257,0.12988565273867136,-0.512914673793221,0.5413197997828053,-0.0013225924231576207,0.08285772693953039,-0.012749023227371172,-0.03207951561576783,0.20885511336892784
2006-12-01,0.002345915408505081,0.09986831846251809,-0.062063618694265736,0.1813826306486579,1.6231670202748292,0.00045403572912672984,0.01342745459813608,0.02626266525833151,-0.6370321325779741,0.6150661662053912,0.0005604738398856807,0.11622969280766353,0.06619065298498829,0.5758036005110747,1.3309554245377238,-0.00025614421979935095,0.31702377753199884,0.07179812959731131,-0.30683472247857213,0.17613836307097233,0.0013338471418997554,-0.047283708443446856,0.0630268504946505,-0.561799067332157,-0.06221724576448015,0.0006609124407791776,-0.022688121135647592,-0.21100093872450465,0.38988644636981074,0.8563323420846227,-0.002435796703255848,0.10696585916737529,0.2771884908740298,-0.12458908461376322,0.1028128678140968,0.0008791688347930144,-0.12880865927487822,0.13386242594952696,-0.504113380825856,0.5411372552299523,-0.0014122143090645478,0.0953063505664074,-0.013349424692929471,-0.0024378104218124386,0.20834153368756525
2006-12-04,0.0023874117171823386,0.11159854068482462,-0.06346086421902278,0.17671003632422966,1.6134544109251012,0.0002529076266419269,-0.04169492211668974,0.03891520228755255,-0.6167458822308347,0.637166172666209,0.0006061015927338956,0.13175724386622115,0.061130685262417425,0.5449054446870877,1.314745601759021,-0.00039957706331739356,0.2943477939350959,0.06228075597017902,-0.3941597362608997,0.17790853234797374,0.0015025569971614777,-0.00877817276850832,0.06241942458044436,-0.5322318135041808,-0.07805521223749817,0.0008241215790024937,0.008874447425280624,-0.20669392184378485,0.45451120809442036,0.8502496381476958,-0.00248580078974262,0.07969501509072745,0.29609523877144456,-0.008814880831420423,0.133497183625156,0.0007677049472135148,-0.15600590348838234,0.13641612469619097,-0.5127468561550372,0.5532722468979981,-0.0012770914679008085,0.12111878596153372,-0.009606778353855048,0.05270723998843953,0.20397747976488778
2006-12-05,0.0023386698542397595,0.10037827367779606,-0.06484702976411728,0.16162736525022903,1.6207977179908541,0.00027163859964441706,-0.05216588932870344,0.03784713216675066,-0.64419170726181,0.6448864736820236,0.0008034981837923431,0.17343237833595823,0.06483092422701306,0.6047755314185425,1.29652190646632,-0.00032022444886354104,0.32212912274602673,0.06467413703521852,-0.3408178461869709,0.16611157151804407,0.0014506776193530984,-0.017010295926496,0.06164330414825977,-0.5416402789706419,-0.07518706264540509,0.0008785931992717475,-0.0071829921793073615,-0.2085563846276949,0.40923121842441196,0.8643464021135842,-0.002454094718587939,0.0985456782935365,0.29777849054819744,0.0283037015283895,0.12229430126624818,0.000814402756394998,-0.15412649170313433,0.1365842438523413,-0.516901768787031,0.5540758685463992,-0.0013478573460797654,0.12663134150736002,-0.008727153007092326,0.07655646390916701,0.1955948485323045
2006-12-06,0.002311454020383114,0.11426097519135237,-0.0715873821907513,0.16100584790514727,1.6399884322711462,0.0002080721644702239,-0.07133405400819638,0.04250025950281372,-0.6569142375043643,0.6412922076109341,0.0006073702337062033,0.214014448722608,0.04429403443335796,0.587058622390587,1.3566767694164383,-0.00038948336341922227,0.2650282954090525,0.08045748813618181,-0.35634938763978063,0.14801753124780814,0.0014572234478994457,-0.03251417348331541,0.06744584498775483,-0.5430431249171233,-0.08631039258252846,0.0006452418444174867,-0.12455330737086445,-0.17479255484433262,0.35267454499814166,0.8194347601952141,-0.0025860475211975835,0.12428553045511015,0.2854132150387465,0.015067137240478076,0.1559238516121662,0.0007976614546036634,-0.14688546590591262,0.1334428241689363,-0.5183149415012307,0.5616000627992788,-0.0015767468916383246,0.10686746770481517,-0.00886898836152272,0.037296661817773594,0.21280867456924282
2006-12-07,0.002490442075538764,0.09745778849297218,-0.06553161177895979,0.15510634744778837,1.6383522161498627,0.0001268044198182715,-0.07782986871651354,0.02498445610074004,-0.5640680132930594,0.6382571433108453,0.0003386769065604582,0.23349254922593443,0.027958730905541164,0.6427870289103519,1.347442746004623,-0.0004144712981140057,0.26948840835782695,0.08168503670586155,-0.36780339125755007,0.14791266637520092,0.0014707924602628472,-0.03131620521496072,0.0706262054978736,-0.5604102972419368,-0.08502390139092067,0.0004793419839651661,-0.117591351948319,-0.19030772901744847,0.4206945904328462,0.8127076073084052,-0.002620230068629455,0.13347916234451246,0.29043200502666144,-0.020837678551660722,0.15686449233241345,0.0008240356992039281,-0.14464104206699344,0.13962488666807943,-0.5519786424439405,0.5643540544377951,-0.0012886769996372591,0.08917726933984692,0.012659413614345059,-0.04825656356401512,0.22468854665146484
